"1049";"178";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-28 01:26:50"
"1050";"pinstried baseball jersey";"220";"2";NULL;NULL;"1";"1";"1";"0";"2015-09-21 01:22:31"
"1051";"pinstriped baseball jersey";"221";"11";NULL;NULL;"1";"1";"1";"0";"2015-10-18 01:22:25"
"1052";"long sleeves crew";"48";"2";NULL;NULL;"1";"1";"1";"0";"2016-02-25 01:22:58"
"1053";"cross country";"9";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-20 01:22:23"
"1054";"Whitman middle school cheerleading uniforms";"4";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-28 01:26:50"
"1055";"Whitman middle school";"1";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-28 01:26:50"
"1056";"crew";"5";"2";NULL;NULL;"1";"1";"1";"0";"2014-10-29 01:27:02"
"1057";"make a payment";"1";"4";NULL;NULL;"1";"1";"1";"0";"2014-10-29 01:27:02"
"1058";"716";"6";"107";NULL;NULL;"1";"1";"1";"0";"2016-11-04 01:23:54"
"1059";"youth reversible basketball";"197";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-29 01:27:02"
"1060";"plaques";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-29 01:27:02"
"1061";"pink jerseys";"18";"2";NULL;NULL;"1";"1";"1";"0";"2016-03-09 17:59:08"
"1062";"finisher sey";"144";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-29 01:27:02"
"1063";"majorette";"0";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-07 01:28:30"
"1064";"majorette uniforms";"8";"8";NULL;NULL;"1";"1";"1";"0";"2015-04-13 01:33:40"
"1065";"fully sublimated uniforms";"65";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-30 01:27:15"
"1066";"fully sublimated basketball uniforms";"67";"6";NULL;NULL;"1";"1";"1";"0";"2014-10-30 01:27:15"
"1067";"training bag";"10";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-30 01:27:15"
"1068";"boys reversible basketball uniforms";"26";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-30 01:27:15"
"1069";"netels";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-31 01:27:11"
"1070";"netal";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-31 01:27:11"
"1071";"All Star";"104";"4";NULL;NULL;"1";"1";"1";"0";"2016-10-24 18:25:10"
"1072";"jordan";"0";"7";NULL;NULL;"1";"1";"1";"0";"2016-09-23 01:23:35"
"1073";"micheal jordan";"0";"2";NULL;NULL;"1";"1";"1";"0";"2014-10-31 01:27:11"
"1074";"verano 487 colors";"18";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-31 19:09:00"
"1075";"basketball bags";"22";"9";NULL;NULL;"1";"1";"1";"0";"2016-04-21 01:22:55"
"1076";"domintator";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-31 19:09:00"
"1077";"short";"68";"1";NULL;NULL;"1";"1";"1";"0";"2014-10-31 19:09:00"
"1078";"489";"0";"4";NULL;NULL;"1";"1";"1";"0";"2015-11-14 01:22:28"
"1079";"483";"0";"5";NULL;NULL;"1";"1";"1";"0";"2016-03-08 01:22:48"
"1080";"F449";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1081";"7th grade cyril ok pirates basketball uniform";"13";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1082";"7th grade girls cyril ok pirates basketball uniform";"21";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1083";"areana";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1084";"basketball package";"71";"15";NULL;NULL;"1";"1";"1";"0";"2016-10-28 13:10:13"
"1085";"practice jerseys";"18";"9";NULL;NULL;"1";"1";"1";"0";"2016-05-20 01:23:20"
"1086";"youth practice jersey";"217";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1087";"youth basketball practice jersey";"218";"3";NULL;NULL;"1";"1";"1";"0";"2014-11-02 01:26:29"
"1088";"shooter shirt";"13";"8";NULL;NULL;"1";"1";"1";"0";"2016-01-27 12:40:48"
"1089";"atack";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1090";"challenge";"1";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1091";"roxbury gaels";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1092";"vegas gold basketball uniforms";"22";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-01 01:22:09"
"1093";"73";"2";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1094";"kelly green reversible jazzy";"23";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1095";"kelly green basketball jersey";"150";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1096";"dazzel";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1097";"youth girls jerseys";"237";"2";NULL;NULL;"1";"1";"1";"0";"2015-06-10 01:21:52"
"1098";"830";"20";"3";NULL;NULL;"1";"1";"1";"0";"2016-12-01 01:23:32"
"1099";"indio";"2";"8";NULL;NULL;"1";"1";"1";"0";"2016-06-24 01:23:30"
"1100";"track my order";"5";"4";NULL;NULL;"1";"1";"1";"0";"2014-12-04 17:48:29"
"1101";"54mmrw";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-04 01:26:11"
"1102";"dri fits";"75";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-05 01:27:30"
"1103";"baseball dri fit";"105";"3";NULL;NULL;"1";"1";"1";"0";"2015-04-01 01:31:54"
"1104";"soccer pants";"98";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-06 01:22:37"
"1105";"warm up pants";"133";"5";NULL;NULL;"1";"1";"1";"0";"2016-01-25 14:34:54"
"1106";"pullover";"1";"2";NULL;NULL;"1";"1";"1";"0";"2016-02-22 18:22:58"
"1107";"pull over";"20";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-06 01:28:19"
"1108";"fleece";"0";"3";NULL;NULL;"1";"1";"1";"0";"2015-01-07 17:37:55"
"1109";"converstion";"0";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-06 01:28:19"
"1110";"winner package glaxy";"13";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-06 01:28:19"
"1111";"package dea";"14";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-06 01:28:19"
"1112";"package deals";"32";"4";NULL;NULL;"1";"1";"1";"0";"2016-04-08 01:23:06"
"1113";"453p";"1";"14";NULL;NULL;"1";"1";"1";"0";"2016-02-16 15:40:29"
"1114";"practice jerzees";"2";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-06 01:28:19"
"1115";"boxing shoes";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-07 01:28:30"
"1116";"487 verano";"1";"4";NULL;NULL;"1";"1";"1";"0";"2015-03-27 01:34:26"
"1117";"dream set BB7";"90";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-07 01:28:30"
"1118";"p-01";"1";"19";NULL;NULL;"1";"1";"1";"0";"2016-11-23 01:23:40"
"1119";"color columbia";"60";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-07 01:28:30"
"1120";"528";"1";"48";NULL;NULL;"1";"1";"1";"0";"2016-09-20 01:23:45"
"1121";"Basketball shirt";"17";"2";NULL;NULL;"1";"1";"1";"0";"2015-09-03 01:22:12"
"1122";"youth uniforms";"226";"4";NULL;NULL;"1";"1";"1";"0";"2015-05-20 01:21:57"
"1123";"kids uniforms basketball";"31";"4";NULL;NULL;"1";"1";"1";"0";"2016-05-10 01:23:03"
"1124";"Halloween";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1125";"happy Halloween";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1126";"basketball pullover hoodies";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1127";"449 arena";"2";"5";NULL;NULL;"1";"1";"1";"0";"2016-01-21 18:31:19"
"1128";"reversible uniforms";"45";"8";NULL;NULL;"1";"1";"1";"0";"2016-10-19 18:13:40"
"1129";"bsd5";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1130";"493 fast break set";"170";"20";NULL;NULL;"1";"1";"1";"0";"2016-11-16 01:23:44"
"1131";"493 fast break";"12";"5";NULL;NULL;"1";"1";"1";"0";"2016-11-17 01:23:57"
"1132";"pink basketball jerseys";"9";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1133";"purple basketball socks";"37";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-10 23:39:12"
"1134";"617";"1";"12";NULL;NULL;"1";"1";"1";"0";"2016-11-03 01:23:25"
"1135";"A-05";"2";"8";NULL;NULL;"1";"1";"1";"0";"2016-09-26 18:19:12"
"1136";"Bags and backpacks softball";"223";"5";NULL;NULL;"1";"1";"1";"0";"2016-05-07 01:23:22"
"1137";"252";"1";"3";NULL;NULL;"1";"1";"1";"0";"2016-06-21 01:23:26"
"1138";"bobats";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-14 01:27:12"
"1139";"eginima";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-14 01:27:12"
"1140";"lebron james basketball package";"50";"4";NULL;NULL;"1";"1";"1";"0";"2016-06-02 01:23:24"
"1141";"jackeg";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-14 01:27:12"
"1142";"Warmup jacket";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-14 01:27:12"
"1143";"716 transformer jersey";"246";"5";NULL;NULL;"1";"1";"1";"0";"2016-03-11 01:22:43"
"1144";"transformer jersey";"146";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-15 01:27:06"
"1145";"transformer";"0";"3";NULL;NULL;"1";"1";"1";"0";"2016-05-14 01:23:19"
"1146";"st athanasius";"233";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-15 01:27:06"
"1147";"angeles";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-16 01:27:15"
"1148";"289";"1";"2";NULL;NULL;"1";"1";"1";"0";"2015-09-30 15:14:04"
"1149";"BB485";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-17 01:27:36"
"1150";"goal post";"2";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-18 01:27:24"
"1151";"Keepaway";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-18 01:27:24"
"1152";"maroon";"6";"5";NULL;NULL;"1";"1";"1";"0";"2015-08-31 17:33:02"
"1153";"Basketball uniforms";"42";"22";NULL;NULL;"1";"1";"1";"0";"2016-09-23 01:23:35"
"1154";"flight set";"153";"3";NULL;NULL;"1";"1";"1";"0";"2016-03-17 01:22:34"
"1155";"black and orange";"156";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1156";"black and orange tanks";"156";"3";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1157";"ARKANASA";"0";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1158";"basketball tank tops";"4";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1159";"black and orange reversible tank tops";"162";"3";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1160";"wichita state";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-19 01:27:24"
"1161";"bb4 slam dunk";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-20 01:27:11"
"1162";"slam dunk";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-20 01:27:11"
"1163";"franchise";"0";"3";NULL;NULL;"1";"1";"1";"0";"2015-03-11 01:30:47"
"1164";"bb4";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1165";"sweatshirtws";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1166";"louisville cardinals basketball t shirts";"250";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1167";"sharon";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1168";"assan";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1169";"woner";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1170";"owner";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1171";"uniforms that i can customize";"248";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-22 01:27:34"
"1172";"basketball uniforms that i can customize";"368";"35";NULL;NULL;"1";"1";"1";"0";"2016-08-31 01:23:53"
"1173";"hyper dunk";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-24 01:28:48"
"1174";"nike elite shoprts";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1175";"nike elite shorts and jersey";"211";"3";NULL;NULL;"1";"1";"1";"0";"2015-02-01 01:29:18"
"1176";"youth maroon";"198";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1177";"youth maroon basketball";"199";"3";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1178";"mcgrady";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1179";"tracy";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1180";"magic";"0";"2";NULL;NULL;"1";"1";"1";"0";"2015-04-18 01:30:32"
"1181";"brave package";"14";"2";NULL;NULL;"1";"1";"1";"0";"2014-11-25 01:27:35"
"1182";"Fast Break Basketball Jersey's";"13";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 12:14:54"
"1183";"Shipping information";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 12:14:54"
"1184";"Shipping  time";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 12:14:54"
"1185";"non reversible basketball uniform";"34";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-25 12:14:54"
"1186";"san diego state";"5";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-26 01:27:39"
"1187";"sdsu";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-26 01:27:39"
"1188";"black soccer socks";"113";"2";NULL;NULL;"1";"1";"1";"0";"2015-12-14 01:22:59"
"1189";"PRECISCION";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-26 01:27:39"
"1190";"PREC";"2";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-26 01:27:39"
"1191";"size guide";"126";"6";NULL;NULL;"1";"1";"1";"0";"2016-03-09 01:22:50"
"1192";"nike colorado";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-27 01:27:44"
"1193";"REVENGE Short";"146";"8";NULL;NULL;"1";"1";"1";"0";"2016-10-21 17:19:29"
"1194";"Basketball googles";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-27 01:27:44"
"1195";"Basketball goggles";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-27 01:27:44"
"1196";"bats";"0";"7";NULL;NULL;"1";"1";"1";"0";"2016-09-12 01:23:31"
"1197";"100 polyester mesh";"217";"1";NULL;NULL;"1";"1";"1";"0";"2014-11-29 01:27:46"
"1198";"cheerleader";"0";"2";NULL;NULL;"1";"1";"1";"0";"2016-05-04 15:38:23"
"1199";"511 conversion set";"168";"14";NULL;NULL;"1";"1";"1";"0";"2016-12-12 16:22:05"
"1200";"511 conversion";"1";"2";NULL;NULL;"1";"1";"1";"0";"2015-03-07 01:30:34"
"1201";"basketball practice pinnies";"11";"2";NULL;NULL;"1";"1";"1";"0";"2015-11-24 01:22:36"
"1202";"lakers youth";"313";"3";NULL;NULL;"1";"1";"1";"0";"2016-05-27 01:23:10"
"1203";"girl's basketball shorts";"45";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-04 01:28:58"
"1204";"Customized socks";"31";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-04 16:05:02"
"1205";"454";"2";"270";NULL;NULL;"1";"1";"1";"0";"2016-12-07 14:52:37"
"1206";"vegas";"2";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-04 16:05:02"
"1207";"club america de mexico";"208";"4";NULL;NULL;"1";"1";"1";"0";"2014-12-04 16:05:02"
"1208";"orange and black uniform";"162";"2";NULL;NULL;"1";"1";"1";"0";"2015-01-26 01:30:04"
"1209";"orange and black uniform for bobcats basketball";"240";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-14 01:22:34"
"1210";"bobcats";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-04 16:05:02"
"1211";"bobcat uniforms orange and black";"156";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-04 16:05:02"
"1212";"454 prima set";"145";"13";NULL;NULL;"1";"1";"1";"0";"2016-01-28 01:22:29"
"1213";"fsdtbreak";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-05 15:21:04"
"1214";"482 comet set";"104";"3";NULL;NULL;"1";"1";"1";"0";"2015-03-07 01:30:34"
"1215";"482 comet set ladies";"111";"2";NULL;NULL;"1";"1";"1";"0";"2015-01-27 01:29:30"
"1216";"sacred heart school";"1";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-05 15:21:04"
"1217";"sting";"6";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-05 15:21:04"
"1218";"RELIANT";"2";"9";NULL;NULL;"1";"1";"1";"0";"2016-04-26 17:33:54"
"1219";"473-J";"1";"4";NULL;NULL;"1";"1";"1";"0";"2015-03-25 01:31:25"
"1220";"coaches shirt basketball";"45";"16";NULL;NULL;"1";"1";"1";"0";"2016-09-26 01:23:36"
"1221";"royal blue with white border entire leg basketball ball shorts";"191";"5";NULL;NULL;"1";"1";"1";"0";"2014-12-07 01:28:01"
"1222";"colors";"17";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-07 01:28:01"
"1223";"baseball colors";"24";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-08 01:28:05"
"1224";"grey colors";"69";"3";NULL;NULL;"1";"1";"1";"0";"2016-10-10 15:03:34"
"1225";"neon baseball";"8";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-08 01:28:05"
"1226";"neon";"5";"5";NULL;NULL;"1";"1";"1";"0";"2015-09-24 01:22:25"
"1227";"florescent yellow basketball jerawy";"3";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-08 01:28:05"
"1228";"florescent yellow basketball Jersey";"149";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-08 01:28:05"
"1229";"grey baseball";"11";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-08 01:28:05"
"1230";"basektball pinnies";"1";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-09 01:28:57"
"1231";"basketball pinnies";"4";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-09 01:28:57"
"1232";"rebel";"0";"2";NULL;NULL;"1";"1";"1";"0";"2016-10-14 01:23:49"
"1233";"toddler basketball shorts";"45";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-09 01:28:57"
"1234";"west ham";"16";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-09 01:28:57"
"1235";"Youth Size chart";"308";"4";NULL;NULL;"1";"1";"1";"0";"2015-10-31 01:22:19"
"1236";"processing";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1237";"michigan state";"1";"2";NULL;NULL;"1";"1";"1";"0";"2016-03-01 14:26:02"
"1238";"duke basketball jersey";"261";"4";NULL;NULL;"1";"1";"1";"0";"2016-04-07 01:23:06"
"1239";"517";"1";"12";NULL;NULL;"1";"1";"1";"0";"2015-12-15 13:25:12"
"1240";"mesh basketball jerseys";"141";"10";NULL;NULL;"1";"1";"1";"0";"2016-10-07 01:23:15"
"1241";"reversible mesh basketball jerseys";"133";"3";NULL;NULL;"1";"1";"1";"0";"2016-01-12 01:22:21"
"1242";"womens mesh basketball jerseys";"70";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1243";"youth shooter shirts";"200";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1244";"youthbasketball shooter shirts";"1";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1245";"Orange/navy blue basketball uniforms";"9";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1246";"usa basketball jerseys";"108";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1247";"Navy Blue Stirrups";"9";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-10 01:28:06"
"1248";"soccer bags";"38";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-11 01:27:53"
"1249";"shirt";"12";"4";NULL;NULL;"1";"1";"1";"0";"2016-02-11 01:22:27"
"1250";"Stir ups";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-11 01:27:53"
"1251";"bobblehead";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-11 19:01:20"
"1252";"700PT";"0";"3";NULL;NULL;"1";"1";"1";"0";"2016-10-10 15:18:58"
"1253";"La Galaxy jersey";"200";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-12 01:28:05"
"1254";"Sweat suits";"4";"2";NULL;NULL;"1";"1";"1";"0";"2016-03-01 14:26:02"
"1255";"practice uniforms";"11";"4";NULL;NULL;"1";"1";"1";"0";"2015-11-19 01:22:29"
"1256";"baseball belts";"8";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-15 01:28:12"
"1257";"volleyball ball";"19";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-15 14:58:09"
"1258";"football jersey";"151";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-15 14:58:09"
"1259";"tearaway pants";"14";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-15 18:00:48"
"1260";"EINGMAN";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-15 18:00:48"
"1261";"chicharito real madrid";"2";"3";NULL;NULL;"1";"1";"1";"0";"2016-08-09 01:23:39"
"1262";"turnover";"1";"3";NULL;NULL;"1";"1";"1";"0";"2016-01-27 01:22:32"
"1263";"basket balls";"4";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-16 01:27:34"
"1264";"warm up suit";"76";"4";NULL;NULL;"1";"1";"1";"0";"2015-01-11 01:28:41"
"1265";"sublimation";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-16 19:47:09"
"1266";"relaint";"0";"2";NULL;NULL;"1";"1";"1";"0";"2015-07-07 18:05:17"
"1267";"527p";"1";"2";NULL;NULL;"1";"1";"1";"0";"2014-12-17 16:23:31"
"1268";"annette";"0";"3";NULL;NULL;"1";"1";"1";"0";"2014-12-19 01:28:21"
"1269";"st";"235";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-17 16:23:31"
"1270";"467 rival";"4";"4";NULL;NULL;"1";"1";"1";"0";"2015-11-03 01:22:16"
"1271";"basketball reversibles";"19";"7";NULL;NULL;"1";"1";"1";"0";"2016-02-15 16:13:40"
"1272";"logo 15";"70";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-18 01:27:25"
"1273";"warriors basketball";"43";"3";NULL;NULL;"1";"1";"1";"0";"2016-11-25 16:38:13"
"1274";"soccer shorts";"197";"17";NULL;NULL;"1";"1";"1";"0";"2016-11-09 15:52:48"
"1275";"black and orange soccer shorts";"176";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-19 01:28:21"
"1276";"international";"18";"13";NULL;NULL;"1";"1";"1";"0";"2016-10-12 01:23:28"
"1277";"black/orange shorts";"43";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-19 01:28:21"
"1278";"black/orange soccer shorts";"77";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-19 01:28:21"
"1279";"fitbit charge hr";"47";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-20 01:29:18"
"1280";"bbj";"1";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-28 01:22:47"
"1281";"bbjs";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-23 01:29:28"
"1282";"sweat towels";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-24 01:28:10"
"1283";"wizards";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-26 01:30:51"
"1284";"woodbats";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-26 01:30:51"
"1285";"Baseball equipment";"7";"3";NULL;NULL;"1";"1";"1";"0";"2015-04-01 01:31:54"
"1286";"rim shot set";"158";"7";NULL;NULL;"1";"1";"1";"0";"2016-03-04 01:23:02"
"1287";"basketball sleece";"3";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-27 01:28:23"
"1288";"soccer shoes";"99";"5";NULL;NULL;"1";"1";"1";"0";"2016-10-06 17:54:20"
"1289";"newbury pak";"6";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-28 01:28:27"
"1290";"newbury park";"0";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-28 01:28:27"
"1291";"449 arena set";"149";"10";NULL;NULL;"1";"1";"1";"0";"2016-05-16 18:14:02"
"1292";"nba reversible game jersey";"261";"8";NULL;NULL;"1";"1";"1";"0";"2016-05-16 18:14:02"
"1293";"ba";"126";"11";NULL;NULL;"1";"1";"1";"0";"2015-01-02 01:29:06"
"1294";"601 zoom socks";"31";"1";NULL;NULL;"1";"1";"1";"0";"2014-12-29 16:09:02"
"1295";"JAMMER";"1";"13";NULL;NULL;"1";"1";"1";"0";"2016-11-23 01:23:40"
"1296";"guard";"0";"3";NULL;NULL;"1";"1";"1";"0";"2016-02-19 01:22:38"
"1297";"coolers";"0";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-04 01:28:34"
"1298";"purple and gold uniforms";"157";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-04 01:28:34"
"1299";"474-J";"0";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-05 17:39:46"
"1300";"baseball bats";"12";"5";NULL;NULL;"1";"1";"1";"0";"2016-03-21 01:23:00"
"1301";"adidas slides";"0";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-05 17:39:46"
"1302";"adidas sandals";"0";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-05 17:39:46"
"1303";"rimshot jersey";"147";"3";NULL;NULL;"1";"1";"1";"0";"2015-01-05 17:39:46"
"1304";"speed bag";"14";"2";NULL;NULL;"1";"1";"1";"0";"2015-10-10 01:22:26"
"1305";"ladies basketball uniforms";"55";"12";NULL;NULL;"1";"1";"1";"0";"2015-10-03 01:22:21"
"1306";"basketball shoes";"21";"4";NULL;NULL;"1";"1";"1";"0";"2016-06-12 01:23:21"
"1307";"hoodies";"0";"5";NULL;NULL;"1";"1";"1";"0";"2016-09-22 01:23:42"
"1308";"dominator";"1";"1";NULL;NULL;"1";"1";"1";"0";"2015-01-07 17:37:55"
"1309";"voyage";"9";"20";NULL;NULL;"1";"1";"1";"0";"2016-12-09 01:23:33"
"1310";"prieto jeseys";"0";"2";NULL;NULL;"1";"1";"1";"0";"2015-01-08 01:27:44"
"1311";"reversable mens basketball shorts";"44";"4";NULL;NULL;"1";"1";"1";"0";"2015-01-08 01:27:44"
"1312";"youth soccer shorts";"270";"4";NULL;NULL;"1";"1";"1";"0";"2015-09-29 01:22:27"
"1313";"youth soccer shorts navy";"207";"2";NULL;NULL;"1";"1";"1";"0";"2015-01-08 01:27:44"
